Article ID,Newspaper Title,Newspaper City,Newspaper Province,Newspaper Country,Year,Month,Day,Article Type,Text
ID129,Caledonian Mercury,Edinburgh,Scotland,United Kingdom,1818,09,05,inform,Canada The inhabitants of Upper Canada have had another meeting under the title of a Convention at York ; when they came to the following resolutions ; Richard Beasely Esq. in the chair :– Resolved–1. That whilst this Convention holds it one one of the most sacred right of British subjects at all times directly to petition the throne of their Sovereign relative to their grievances yet nevertheless under the present peculiar existing circumstances of this country the Members of this Convention as well out of respect to that Honourable Body the Commons House of Assembly of Upper Canada as for other causes deem it their indispensable duty on this important occasion to recommend in the strongest terms to their fellow subjects resident in this province a spirit formal and respectful application to that Honourable House for an inquiry into the state of the province. 2. That John Clarke Cyrus Sumner and Roderick Drake Esqs. be a permanent Committee for the management of the affairs of the Convention and that they as soon as may be practicable prepare a respectful petition praying for inquiring and expressive of grievances (for the sanction of this Convention) to be by them circulated for subscribers and presented at the bar of the House of Assembly at their next meeting session. That the said Committee be further authorised to frame and Address to his Royal Highness the Prince Regent on the subject of grievances believed to exist in Upper Canada which when approved of by the Convention shall be submitted by the Committee together with the petition above mentioned to the Honourable House of Assembly at their next meeting for their alterationg and amendment. Mr Gourlay who has had so instrumental a hand in instigating these proceedings is stated to have been arrested and held to bail at Kingston for distributing a printed account of the state of grievances of the people of the Niagara district ; and this by direction of the AttorneyGeneral of the province who is reported to have influenced the Justice who signed the warrant by certain threats of vengeance if he refused. Another report is mentioned as being in circulation namely that official instruction have been sent to particular Magistrates to take notice of and transmit to Government the names of all persons holding commissions civil or military who engage in the measures of petitioning the Prince Regent as recommended by Mr Gourlay in order that they may be removed from their offices. The Upper Canada Convention met at York on the 6th inst. under the Presidency of Richard Bearly Esq. J. P. It has styled itself a Convention of Friends to Free Inquiry and resolved to change the proposed plan of sending deputies to England with a petition to his Royal Highness the Prince Regent confining itself to an application to the House of Assembly for an inquiry into the state of the province and a petition to his Royal Highness to be presented to Sir Peregrine Maitland for transmission.– From the Quebec Gazette of July 31.  
ID144,Aberdeen Journal,Aberdeen,Scotland,United Kingdom,1819,06,02,inform,Colonial Intelligence Advices have been received again from the Cape of Good Hope of 6th March which are several days later than those acquired formerly. Of the rising of the Caffres there remains no doubt although it does not appear that Government have as yet received official information regarding it. The private accounts state that two valuable officers had lost their lives and also a great number of men. The Governor himself in order by his presence the sooner to suppress the Caffres had with a competent force proceeded to the interior. Great inconvenience was experienced for the want of cavalry in so extensive a country ; had not this been the case it was believed that in a very few days tranquility would have been restored. We are sorry to state that another hurricane has taken place in the Isle of France ; it commenced on the 25th January and has done great mischief to the shipping and also to the plantations of that ill-fated Island. A Dutch mail has arrived with papers to the 19th inst. At Batavia two of the leaders of the late disturbances have been tried and execute and that degree of tranquility which terror produces has been restored. In the administration of their colonies in the east the conduct of the Dutch has always been cruel and oppressive ; and it is to be regretted that the extensive and fertile island of Java should have been surrendered to their rapacity. During the short time that it was in possession of this country various important improvements were introduced into its domestic administration ; the practise of torture according to the humane and enlightened maxims of British jurisprudence was abolished ; new and better modes of collecting the revenue were adopted ; and a spirit of mildness and of regard for the interests of all the various classes of which the population is composed was evinced which made the British Government highly popular. Considerable anxiety prevails among the merchants for the safety of the Queen Charlotte Jamaica packet. She sailed from Jamaica the 29th March and had a great quantity of specie on board. No things have since been received of her. Several vessels sailed since her departure and have arrived safe. The Ocean quitted Jamaica on the 6th of April and arrived here several days since. Several passengers landed at Portsmouth on Thursday from Jamaica bring Port Royal Papers to the 25th of March. The 50th Regiment had arrived at Kingston from Cork ; and the 2nd West India Regiment was about to embark for Sierra Leone to be disbanded.  
ID186,Glasgow Herald,Glasgow,Scotland,United Kingdom,1821,02,05,inform,Emigration. The following is an extract of a letter dated Louisville August 12th 1820 from a Scotchman who has been long settled in America to his friend a Scotch Farmer who rents 500 acres of land in the County of Middlesex. The circumstances in which this country is placed at present are truly melancholy when compared to what they have been ; yet still it is a better country to live in than Britain. It is not easy to make money by farming at present in the United States for the want of a market; and I am of opinion that things will not mend in this respect for some years for all are sellers and none buyers. All kinds of produce are selling or rather offered for sale at one-third of what prices were two years ago. Land of course has fallen in the same ratio. The best of cleared land within from 5 to 10 miles of this town is offered for them from 10 to 20 dollars an acre. You will thence conclude that this is a favourable time to purchase – and that for a man who has a little money and a large family able and willing to labour with their hands this is a most excellent country as he can easily raise on this cheap land all the necessaries and many of the luxuries of life. He will find it difficult to get gold or silver or even our own bad bank notes; but a man cannot be badly off with more beef mutton pork and grain than he can dispose of. He has no rent to make up by term day: his taxes are next to nothing and although he may grumble to have to turn his pigs into his corn field to save the expense of reaping it or to see his apples rotting under his trees by barn-fulls because he has not room or use for them yet still these are beatable distresses compared to those of the poor farmers in our native land and as I suppose in England. To the wealthier farmer the change is not beneficial or desirable. It is true that if he stays long in Britain he will soon become less wealthy; yet still he would for some time regret the change. He would miss many things made necessary by habit; he would find his servants more lazy and less obedient ; and he would even experience pain because the modes of farming he is accustomed to will not do here; but when he gets over these things he will find the advantage of the change. To say nothing of the difference of the Government and the satisfaction of chusing one's own rulers there are many desirable things here. I estimate as the greatest the ease of providing for one's family. A man may with very little exertion leave to all his children land enough to make them independent. Hence that sickening anxiety about the future fate of a family is little known here.  
ID208,Scotsman,Edinburgh,Scotland,United Kingdom,1828,06,25,inform,House of Commons.–June 19. The Speaker took the Chair at a few minutes before four o'clock and was shortly afterwards summoned by the Deputy Usher of the Black Rod to attend the House of Lords. The Speaker stated on his return that the Royal Assent had been given by Commission to several public and private bills. Mr C. Dundas presented a petition from Newbury in the county of Berks praying for the abolition of slavery in the West Indies. Mr Planta moved for a new writ for the election of a member to serve in Parliament in the room of Lord Leveson Gower who had accepted the office of ChiefSecretary for Ireland.–Ordered. Ale-House Licensing Bill. On the motion of Mr Estcourt the house resolved itself into a committee on this bill. On the clause that no brewer who should himself supply public houses with beer should be allowed to act or assist as a Magistrate at any meeting or session for the granting of licenses Mr Bernal moved that this clause be struck out altogether. Mr R. Gordon supported the clause. Mr Monck thought this the most valuable clause in the bill and that it was no infringemnt but a salutary interference with the jurisdiction of borough magistrates. Strangers were ordered to withdraw and the committee divided when there were–Ayes 46–Noes 53– Majority against the clause 7. Several amendments verbal and otherwise were then agreed to amongst which was the omission of the words Cinque Ports thus excluding that class of places from the operation of the bill. On the clause being proposed relative to the hours during which public houses should be kept open on Sundays. Mr Estcourt said the original clause was to the effect that public-houses should be closed during the hours of morning and afternoon's divine service but he thought it would be better not to permit publicans to allow drinking or tippling on their premises till after the usual hour of the conclusion of morning service (one o'clock.) After a conversation in which several hon. members participated the clause was agreed to. Several other clauses having been then read and agreed to the house resumed ; the report was brought up ordered to be taken into further consideration on Monday next and printed. The Usury Laws. Mr P. Thompson moved the second reading of the usury laws amendment bill. Mr Davenport said he should oppose the bill as he considered it to be highly injurious both to the landed and commercial interests. The hon. members moved an amendment that the bill be read a second time that day three months. The question on th amendment having been put The Chancellor of the Exchequer suggested the propriety of postponing this bill until the next session of parliament. He made this suggestion from no unfriendly feeling towards the bill but merely because this was not he conceived the most convenient time to consider it. The subject ought to be fully considered with a view to get rid of evils that existed without interfering with long-continued prejudices. If the discussion were postponed he would give the subject the best attention in his ( hear.) Mr Heathcote approved of the suggestion of the right hon. gentleman and wished the discussion on the question to be postponed till the next session of parliament. Mr L. Foster thought that between the total repeal or the continued existence of the Usury Laws in their present shape a middle course might be steered. Of the bill before the house he thought that under the guise of a simple enactment it covered one of the greatest illusion ever held forth to Parliament or the country for he was convinced that it would effect as complete and as practicable a repeal of the usury laws as could be proposed. It became necessary therefore to consider the probable operation of that repeal upon all the great interest of the country. The bill might give relief to few but would bring injury to many. Lord Palmerston thought the house indebted to the hon. member for Dover for bringing in the bill. It might be possible to form a bill better than that of the hon. member but his bill was better than the present law and as such he should vote for it. The gallery was then cleared and the house divided when there appeared for the second reading–Ayes 52; Noes 40 : majority in favour of the second reading 12. Voters' Registration Bill. Lord Nugent moved the second reading of the voters' registration bill and said that his object in carrying it through the present stage was that the bill might be committed pro forma for the purpose of having certain amendment introduced into it. It would then be printed with its amendments in order that the house and the country might have the opportunity of considering its details between this and the next session of Parliament. Sir R. Wilson moved as an amendment that the bill might be read a second time that day six months. Mr H. Gurney seconded the amendment. The question was then put on the amendment which was agreed to and the bill was ordered to be read a second time this day six months. Salmon Fisheries Preservation Bill. On the motion of the Chancellor of Exche- quer the house resolved itself into a committee on the salmon fisheries preservation bill. Mr Ferguson proposed the insertion of a clause exempting from the operation of the bill the salmon fisheries in the River and Bay of Thurso in the county of Caithness which are the exclusive property of Sir John Sinclair. After some conversation the gallery was cleared and the committee divided when the clause was lost. The bill having passed through the committee the report was ordered to be received this day. The other orders were then disposed of and the house adjourned at half-past two o'clock. Friday June 20. Sir G. Murray took the oaths and his seat on his re-election for the county of Perth. A number of petitions were presented against the continuance of Negreo Slavery. Irish Currency. Sir G. Hill presented a petition from the Chamber of Commerce of the city of Londonderry praying that the bill for amending the laws relating to Banks in Ireland might not be allowed to make further progress for the present. The petition was laid on the table. Sir A. Chichester presented a petition from Belfast praying a reduction of the duty on coals in Ireland which was laid upon the table. Scotch Gaols' Bill. The Lord Advocate in moving that this bill be read a second time and printed observed that it was not his intention to press it further during the present Session. No man could however deny that the object of the Bill was of great importance and he proposed therefore to have its provisions made generally known throughout the country in order that it might be again presented to the house in as perfect a shape as possible. The bill was then read a second time and ordered to be printed. Committee of Supply. In the committee of supply a number of grants of minor importance were agreed to. Sir H. Hardinge said he had another resolution to propose but it was in which he expected that a reduction would be made next year. It was that a sum of L283199 8s 1d be granted for the expenses of the disembodied[?] militia of the united kingdom. Mr Spring Rice said that within the last twelve years there had been two millions and a half expended on this body and that the subject was one which few gentlemen took the trouble to look at. He begged to say a word upon the Irish militia. There the whole of the staff which was larger than that of England was without a private man. Nothing could a more outrageous job than that of the milita in Ireland. The colonels kept the whole patronage of the regiment and kept up the bands for the amusemen of themselves and friends. The militia might have been of service at one time in Ireland ; but since that time the present effective police had been established and quite superseded it. He trusted Ministers would not suffer this to remain if they really wished to be economical and curtail if not abolish it. The Chancellor of the Exchequer begged to assure his hon. friend that he wanted no prompting to make any economical reduction. When however a plan for the reduction of the staff was ready and it was in contemplation it would be laid before Parliament and he should then be the friend of the definite and limited powers to which he had alluded. Mr Hume said the militia had been defended as though the country were in hourly danger of invasion –as if the country could be taken by surprise. If that were so he would gladly learn of what use were the spies who cost us L450000 a-year. We had ambassadors–they were very little better than spies–at an expense of L45000a-year ; and if their cautious observance were not sufficient to save the country from sudden invasion he knew no better means and he certainly knew no other advantage which ambassadors and consuls could be of. New South Wales Bill–Committee. On the order of the day having been read for the house resolving itself into committee on the New South Wales bill. Mr Huskisson moved that the Speaker do leave the chair. Sir J. Mackintosh said the object of his present motion of which he had previously given notice was to propose two instruction to the committee on the bill which the right hon. gentleman (Mr Huskisson) had introduced–first to the effect that the committee should recommend the introduction of a clause for the establishment of a trial by jury in New South Wales and Van Diemen's Land; and secondly that it should recommend that a clause be introduced providing for the election of one-third of the Legislative Council from among persons enjoying an income of L100 a year and having been free inhabitants of the colonies for the space[?] of three years. The best local authories in favour of his proposition. Among these he might mention the names of Governor Hunter Governor Bligh Mr Bent the Judge Advocate Governor Macquarrie and his successor Sir Thomas Brisbane who had gone out to the colony prejudiced against the introduction into it of these institutions ; but after two years careful investigation of the subject wrote home in Oct. 1825 stating that there was now no longer any doubt about its perfect ripeness for them.–( Hear hear.)– The partial introduction of English institutions into immediate practise was the only pledge of a real intention on the part of government to introduce them more completely in the end. The right hon. gent. concluded by moving that instruction be given to the committee to recommend the introduction of Trial by Jury into the colony and to allow the inhabitants a voice in the legislative councils. Mr Huskisson said in the bill which he had introduced it was intended to extend the privilege to the government of the country of granting trial by jury in all civil cases. His right hon. friend would find if he examined that the foundation would be laid of granting the inhabitants of that colony a share in managing their own concerns. At present the legislature proposed by way of a first step to appoint a legislative committee for the purpose of watching and controuling every measure of the state. All trials should be public under the inspection of a free press and a population jealous of their rights. They should now be prepared in the course of a few years for the regular introduction of a legislative assembly ; not had he any fears when such a change should take place that it would lead to any political convulsion. Mr Hume had every reason to believe that if instead of inflicting a military governemtn they would introduce a portion of representation and the privileges of British subjects into New South Wales it would be the most flourishing of the colonies. Mr Horace Twiss said the knowledge of one fact might obviate the necessity for one at least of the right hon. gent.'s propsitions namely that the governor of the colony had the power of extending to the colonists the right of trial by jury if he should deem it expedient. Sir James Mackintosh here intimated that he should not press his amendments. They were accordingly negatived. The house then resolved itself into the Committee when several verbal amendments were proposed and agreed to. The bill then went through the committee and the report with the amendments was ordered to be brought up on Monday. The other orders of the day were then disposed of and the house adjourned at half-past two o'clock.  
ID211,Scotsman,Edinburgh,Scotland,United Kingdom,1829,05,20,inform,Australia. –We understand the celebrated navigator Captain Parry has been appointed the Director of the Australian Agricultural Company. He proceeds to that colony immediately ; the salary is stated to be very handsome.  
ID216,Scotsman,Edinburgh,Scotland,United Kingdom,1830,04,24,inform,The King's Health. It will be seen from our private letter that unfavourable accounts respecting his Majesty's health were circulating in London at 7 o'clock on Wednesday evening. In our last we alluded to the suspicions which the non-appearance of bulletins for four days after the first gave rise to. On Monday a second bulletin appeared certainly not of a character to remove the public anxiety and this has been followed by two days' silence. Every one naturally puts the question If his Majesty is better why not state this in a bulletin that the thousand discouraging rumours in circulation may be put to rest? The Morning Chronicle says that the high officers of State are not much better informed on the subject than others and that a knowledge of his Majesty's real condition is confined to the very few immediately around his person. In the absence of correct information inferences are drawn from every passing circumstance. It was observed that Sir Henry Halford very shortly after his return from Windsor on Tuesday morning had a long interview with the Duke of Wellington ; and it has not escaped notice that his Majesty's sister the Duchess of Gloucester had been sent for to visit him. The Globe says that according to reports which are circulated in high quarters his Majesty's illness excites considerable alarm and that gout in the stomach is complicated with dropsical symptoms. What credit may be due to these statements we cannot tell; but whether they be true or false they furnish a reason for the publication of official intelligence. The King's health is a matter which concerns the public deeply and all mystery and deception on the subject are most reprehensible. We refer to our London head for a variety of articles upon the subject ; and if this night's mail bring any additional information of importance we shall publish it in a secoond edition. The two Houses of Parliament meet again on Monday. We publish the address of the Birmingham Union to day and meant to accompany it with some remarks but have only time at present to express out regret that so masterly a paper dealing in great and immutable principles should have its value lessened by being so much mixed up with ephemeral matters and with false or questionable doctrines respecting currency. The passion for emigrating to Swan River has not received any check. There are four ships now at London and as many more at other ports which are preparing to sail for the settlement with passengers. Indeed the numbers who are flying from the country at this moment who are we believe quite unprecedented. Within the last ten days we have seen notices of fifteen ships that were loading with emigrants at Hull twelve at Waterford and several at Bristol Liverpool and Greenock all destined we think for the United States or British America. The exportation of human beings from the British Isles to different quarters of the world must now be proceeding at the rate of one or two thousand per week. It will be remembered that according to reports from India received some time ago Lord William Bentick had issued an order abolishing those horrid human sacrifices the Suttees. Doubts were thrown upon this intelligence when the subject was lately talked of in Parliament ; but we are happy to say that its accuracy is confirmed by the arrival of the official document. It is disgraceful to the British Indian Government that it has been hitherto either so callous that it overlooked this enormity or so ignorant of its own resources and the true state of the people under its authority as to believe that it had not power to effect its abolition. The report of a revolution having taken place in Chili is confirmed in letters from Bogota. The constitutional Director Pinto has been driven out of the capital by General Prieto with an armed force and great excesses are said to have been committed. A small fleet sailed lately from Cadiz for Havannah with 2000 soldiers on board. The expedition is supposed by some to be intended for the invasion of Mexico ; but it is more likely to find employment in keeping down the elements of insurrection in Cuba– The plot to which we alluded in our last seems to have excited much alarm. Some of the most opulent families in the island with several lawyers and official persons were concerned in it. Their object was as we conjectured to convert the island into an independent republic. From a detailed list published in the French papers it appears that the expedition against Algiers is to be composed of 34000 men infantry cavalray and artillery. Farther intelligence has been received from the capital of Colombia to the 14th of February. A warm address had been presented by the Congress to Bolivar entreating him not to abandon the republic at a moment when its existence was menaced by conspiracies; and he seems to have once more consented to remain in office. Commissioners had been appointed to proceed to Valentia and endeavour to accomodate the differences between the people of Venezuela and the central government by peaceable means. If these failed it was determined to employ force. The Congress was in session at Bogota and was proceeding to fulfil the object for which it had been assembled by drawing up a new constitution. The bases are published and though the present only an imperfect sketch of its plan they disclose one or two features which seem to be characteristic. The government is to be central as it has hitherto been not federal like that of the United States which has served as a model to Mexico Guatemala and La Plata. In the one case the supreme authority is vested in a single legislature which meets in the capital ; in the other it is divided among a number of local assemblies while the general congress representing the whole wields no other powers than what is necessary to hold the separate members in a state of union. The federal system which leaves to every province the management of its own concerns has advantages for a settled and enlightened community ; but whether it is equally adapted to the circumstances of an ignorant people newly escaped from political convulsions is very questionable. There seems however to be a partiality for the federal system in the new world ; and to humour this feeling the new constitution provides that Chambers of Districts shall be established with powers to decide on all municipal and local affairs. The difficulty will be to give these bodies the powers necessary to develope the industry and resources of the country without permitting them to impose taxes and exercise other legislative functions which will interfere with the business of the general government. Another articl state that the members of the Senate and House of Representatives are to hold their seats for a considerable time in order to avoid the inconveniences resulting from frequent changes or the repeated election of the same person. In the mouth of an English statesman we should consider this vile sophistry ; but allowance must be made for the res dur? novitas regni in a new state like Colombia formed of heterogenous elements among which it is not easy to establish any principle of cohesion. One the same grouns the Columbian legislators may be pardoned for resolving that the Catholic religion is that of the state and that no other shall be permitted. This is merely a concescession for the sake of peace to prejudice which the government is not strong enough to subdue and cannot defy without great danger. Nothing is said about the mode of election or the power of the President two points of vital consequence which may give a new complexion to the whole scheme. We have made these remarks on the proposed constitution because it probably holds out the last chance of composing the trouble of Columbia. If it does not satisfy the people other provinces will soon follow the example of Venezuela and all the address and influence of Bolivar will not prevent the republic from splitting into four or five independent communities whose mutual jealousness and wars will crush the librties and destroy the prosperity of the whole. Private Correspondence. London Wednesday Evening. The King's Health We are sorry to state that the private accounts received from Windsor this afternoon do not speak so favourably of his Majesty's health as the Court Circular and most of the assertions of the papers published this afternoon. There having however been no bulletin issued up to the present hour (7 o'clock) must  
ID239,Scotsman,Edinburgh,Scotland,United Kingdom,1834,06,28,inform,We understand from good authority that Government has decided upon sanctioning the foundation of a new colony on the coast of South Australia. The plan on which this undertaking is to be conducted is explained in a work entitled England and America. This first act of Mr Stanley's successor is an earnest of his becoming a most valuable Minister for the colonies of this country.  
ID241,Scotsman,Edinburgh,Scotland,United Kingdom,1834,07,23,inform,Australian Emigration Bill. –Mr W. Whitmore brough in a bill for establishing a colony in Southern Australia. The bill was read a first time and ordered to be read a second time on Wednesday next.  
ID245,Scotsman,Edinburgh,Scotland,United Kingdom,1834,11,11,inform,Colonel C. J. Napier has been appointed Governor of the embryo colony in South Australia and we believe that a fitter appointment could not have been made. We only regret that Colonel Napier has not been sent to superintend a colony founded on something like sane principles. But if this Australian project end as we have little doubt it will do in the ruin of those who are weak and silly enough to embark in it no one will ascribe any part of the failure to the incapacity or unfitness of the Governor. The whole blame will fall on the contrivers of the scheme.  
ID259,Scotsman,Edinburgh,Scotland,United Kingdom,1836,07,16,inform,Every thing is jobbed Female Emigration to Australia &c. (From a Correspondent.) Our penal settlements appear to be very indifferently managed; and we are glad to find that such a man as Sir John Franklin is appointed to govern Van Diemen's Land; and the sooner an improved system is adopted for New South Wales the better. Not only are men sent out to govern who are ignorant of human nature a knowledge of which is essential to the management of the heterogenous materials of our penal colonies; but when the Government at home opens its eyes to any proposal for improvementit is mismanaged. Our rulers have the sense to see the importance of sending our respectable females to these colonies ; but they trust an Emigration Committee and this committee trusts individuals who desire to make the most of the concern ; and we are glad to have an opportunity of making the public acquainted with the mode in which the business is conducted in the hope that some humane Member of Parliament will take the subject up. The mode of managing female emigration is this :– A temptation in the first place is held out of a free passage to Australia. A ship is hired and this ship must ave a full cargo to satisfy the owners. Advertisements are issued and instead of hard working females a parcel of decayed governesses dressmakers &c. &c. with a small mixture of better articles is made up. But if as almost always happens a sufficient number of these to fill the ship does not come forward a supply of sweepings is taken from a workhouse! Here then is such a mixture of good bad and indifferent to the amount of two hundred and upwards that there is enough of evil to corrupt the good. As to the comfort of the poor creatures they are crammed four into one bed ! Such is the power of jobbing that we happen to know the fact that some young women of respectability who wished to go to New South Wales with their friends were refused a free passage unless they went to London to go in the Government ship ! Thus we see that the interests of agents and shipowners overcomes the interests of the colonies and actually obstructs the attainment of the object in view. We find blindness a very common ailment in every department of Government ; and however desirous our rulrs may be to reform every abuse and to adopt useful measures they are often thwarted by the necessity (which ought not to exist) of conciliating harpies and leeches which devour the public substance and suck the public blood. Reform has as yet only begun to clean the outside of the platter ; and it may not reach the inside in our day. It is the duty however of all patriots to sharpen the knife that is to cut out corruption from the heart of the commonwealth by means of exposure of every abuse that comes to be known and to support those who are willing to apply it. As in a matter of so much importance nothing should be concealed there is no hesitation in stating that it consists with our knowledge that after the Emigration Committee in Van Diemen's Land detailing the deplorable consequences of sending out young women from workhouses a ship has actually sailed nearly filled up as we have described. When any representation is made to a public office the matter is said to belong to another department ; and that other department says it is not its province to interfere ; and thus humanity is made the shuttlecock to the battledore of jobbing and the blindness of office. If our brethren of the press will take up this the inhuman job will be put an end to.  
ID324,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1791,01,21,inform,Extract of a letter from Norfolk (Virginia) Oct. 26. We learn from the West Country that the Kentucky Convention has determined in favour of a separation and large preparations are making in the country for offensive operations against the Indians who have committed so many murders and harassed the country so much that it can no longer be endured. Such devastation may shortly be expected to take placethat the name of a Shawenese nation will be no more. that on this side the Cumberland mountains please prospects are in view; a general peace is likely to take place with the Southern Tribes; a regular and efficient system of government is about being established under the auspices of Congress: one of the mildest seasons in a temperate and salubrious climate with the most exuberantharvest gives joy to the husband and animates the diligence and industry of all. Extract of a letter from a Gentleman on the Ohio. Since my last the Gentlemen I mentioned to you are forming themselves into a Company for the purpose of building three vessels of force amounting from twenty to forty 24 pounders completely manned and quipped. They purpose loading with tobacco flour &c. and proceed tos ea by the gulph of Mexico with a full determination to punish severely every insult which in violation of treaties may be offered to the American flag sailing down the Mississippi. It is generally supposed they will embark between twelve and fifteen hundred men in orto??? America's??? to the navigation of the Mississippi.  
ID327,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1791,02,07,inform,CONGRESS. Wednesday Dec. 8. The SPEECH of George Washington Esq; President of the Congress on??? the ??? Fellow Citizens of the Senate and House of Representatives I N meeting you again I feel much satisfac tion on being able to repeat my congratulations on the favourable prospects which continue to ditinguish our public affairs. The abundant fruits of another year have blessed our country with plenty and with the means of flourishing commerce. The progress of the public credit is witnessed by a considerable rise of American stock abroad as well as at home; and the revenues allotted for this and other national purposes have been productive beyond the calculation by which they were regulated. This latter circumstance is the more pleasing as it is not only a proof the fertility of our resources but as it assures us of a further increase of the national respectability and credit; and let me add as it bears an honourable testimony to the patriotism and integrity of the marine part of our citizens. The punctuality of the former in discharging their engagements has been exemplary. In conforming to the power vested in me by acts of the last session a loan of 3000000 of florins towards which some provisional measures had previously taken place has been completed in Holland.–As well theexchange with which it has been filled as the nature of the terms (considering the more than ordinary demand for borrowing created by the situation of Europe) give a reasonable hope that the further execution of those powers may proceed with advantage and success. The secretary of the treasure has my direction to communicate such further particulars as may be requisite for more precise information. Since your last sessions I have received communication by which it appears that the district of Kentucke at present a part of Virginia has concurred in certain propositions contained in a law of that state in consequence of which the district is to become a distinct number of the Union; in case the requisite sanction of Congress be added. For this sanction application is now made. I shall cause the papers on this very important transaction to be laid before you. The liberality and harmony with which it has been conducted will be found to do great honour to both the par ties; and the sentiments of warm attachment of the Union and its present Government expressed by our fellow-citizens of Kentucke cannot fail to add an affectionate concern for their particular welfare to the great national impressions under which you will declare on the case submitted to you. It has been heretofore known to Congress that frequent incursions have been made on our frontier settlements by certain banditti of Indians from the north west side of the Ohio. These with some of the tribes dwelling on and near the Wabash have of late been particularly active in their depredations; and being emboldened by the impunity of their crimes and aided by such parts of the neighbouring tribes as could be seduced to join in their hostilities or afford them a retreat for their prisoners and plunder they have instead of listening to the humane invitations and overtures made on the part of the United States renewed their violence with fresh alacrity and greater effect–The lives of a number of valuable citizens have thus been sacrificed and some of them under circumstances peculiarly shocking whilst others have been carried into a deplorable captivity. These aggravated provocations rendered it essential to the safety of the western settlements that the aggressors should be made sensible that the government of the Union is not less capable of punishing their crimes than it is disposed to respect their rights and rewards their attachments. As this object could not be effected by defensive measures it became necessary to put in force the act which empowers the President to call out the militia for the protection of the frontiers; and I have accordingly authorised an expedition in which the regular troops in that quarter are combined with such drafts of militia as were sufficient. The event of the measure is yet unknown to me The Secretary at War is directed to lay before you a statement of the information on which it is founded as well as an estimate of the expence with which it will be attended. The disturbed situation of Europe and particularly the critical posture of the great maritime powers whilst it ought to make us more thankful for the general peace and security enjoyed by the United States reminds us at the same time of the circumspection with which it becomes us to preserve these blessings. It requires also that we should not overlook the tendency of a war and even of preparations for war among the nations most concerned in active commerce with this country to abridge in means and there by enhance the prince of transporting its valuable productions to their proper markets. I recommend it to your serious reflections how far and in what mode it may be expedient to guard against embarrassments from these contingencies by such encouragements to ur own navigation as will render our commerce andagriculture less dependant of foreign bottoms which may fail us in the moments most interesting to both of these great objects. Our fisheries and the transportation of our own produce offers us abundant means for guarding ourselves against this evil. Your attention seems to be not less due to that particular branch of our trade which belongs to the Mediterranean. So many circumstances unite in rendering the present state of it destresful to us that you will not think any deliberations misemployed which may lead to its relief and protection. The laws you have already passed for the establishment of a judiciary system have opened the doors of justice to all descriptions of persons. You will consider in your wisdom whether improvement of a judicatory system have opened the doors of justice to all descriptions of person. Yu will consider in your wisdom whether im provements in that system may yet be made and particularly whether??? ???process of execution on sentences issuing from the Federal Courts be not desirable through all the States. The patronage of our commerce of our merchants and seamen has called for the appointment of Consuls in foreign countries. It seems expedient to regulate by law the exercise of that jurisdiction and those functions which are permitted them either by express convention or by a friendly indulgence in the places of their residence. The Consular Convention too with his most Christian Majesty has stipulated in certain cases the aid of the National authority to his Consuls established here. Some legislative provision is requisite to carry these stipulations into full effect. The establishment of the Militia of a Mint of Standards of Weights and Measures of the Post Office and Post Roads are subjects which (I presume) you will resume of course and which are abundantly urged by their own importance. Gentlemen of the House of Representatives The sufficiency of the revenues you have established for the objects to which they are appropriated leaves no doubt that the residuary provisions will be commensurate to the other objects for which the public faith stands now pledged. Allow me moreover to hope that it will be a favourite policy with you not merely to secure a payment of the interest of the debt founded but as far and as fast as the growing resources of the country will permit to exonerate it of the principal itself. The appropriation you have made of the western lands explain your dispositions on this subject and I am persuaded the sooner that valuable fund can be made to contribute along with other means to the actual reduction of the public debt the more salutary will the measure be toe very public interest as well as be more satisfactory to our constituents. Gentlemen of the Senate and House of Representatives. In perusing the various and weighty business of the present session I indulge the fullest persuasion that your consultations will be equally marked with wisdom and animated by the love of your country. In whatever belongs to my duty you shall have all the co-operation which an undiminished zeal for welfare can inspire. It will be happy for us both and our best reward if by a successful administration of our respective trusts we can make the established government more and more instrumental in promoting the good of our fellow citizens and more and more the object of their attachment and confidence. (Signed) GEORGE WASHINGTON. United States Dec. 8 1790.  
