Article ID,Newspaper Title,Newspaper City,Newspaper Province,Newspaper Country,Year,Month,Day,Article Type,Text,Keyword
ID21,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1789,10,09,inform,Boston July 31.The building of an Indiaman goes on with rapidity and it is said will be launched about the 20th of October and is pronounced by judges to be an excellent piece of workshmanship.,trade 
ID26,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1789,11,23,inform,Trade is reviving in America to a very great degree –and such is the appearance of things that in a very few years we may expect to see as firm an union of mercantile interests betwixt this country and the United States as ever subsisted. It is in vain to instil prejudices against Great Britain in the mind of an American merchant ; he knows this to be the ready-money market and he will come to it accordingly.,trade 
ID33,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1789,12,11,inform,Extract of a letter from a gentleman in America to his friend in Greenock.No doubt Sir you have been expecting this some time a remittance in money for your goods; but as part of them is still on hand I could not properly answer you in cash or bills ; however if you will accept of wheat in return it shall be immediately sent you ; for our wheat crop has been so plentiful that we can supply you with many thousand bolls of an eceeding fine quality ; and to my knowledge there are several ships loading for your market at present.,trade 
ID34,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1789,12,11,inform,The American Congress having declared it to be the interest of the United States to encourage agriculture by the cultivation of large plantations and to purchase their merchandize from Europe have in consequence considerably lowered the duties on such merchandize.They have also resolved to sell four or five millions of acres of land instead of two millions which they sold annually in the States; the produce of which will son suffice to prevent the necessity of circulating paper money any longer.,trade 
ID35,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1789,12,14,advertisement,The MERCHANTS trading to North America Prior to the year 1776ARE desired to meet in the Merchants Hall on Friday the 18th December at 12 o'clock noon on business of importance.Glasgow 12 Dec. 1789.,trade 
ID36,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1789,12,14,inform,Orders are sent to Plymouth for the Echo sloop of war Capt. Drew lately arrived from Newfoundland and now lying in the Sound to get ready for sea and proceed with all possible dispatch to New York–to acquaint the American Merchants that the British ports are open for the importation of American wheat :–It is to be hoped this salutary measure will reduce the present high price of wheat and flour.,trade 
ID37,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1789,12,14,inform,The West India merchants who were in the utmost anxiety for the arrival of the packet from the West Indies have been most agreebly relieed from their apprehensions. The account of the insurrections in Martinique which we received through France and which has been since confirmed in the National Assembly naturally alarmed them for the British islands. We are happy to inform our readers that the packet brings no intelligence whatever of tumult of insurrections. We have not heard even that the letters bring any account of the conspiracy in Martinique ; a circumstance which can only be accounted for by the little communication which exists between the islands at this season of the year.,trade 
ID44,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1789,12,18,inform,Advices from Baltimore in Maryland say that all the wheat and flour that could be purchased was actually contracted for throughout that fertile province on the 10th of October last for the French market and it was thought the same man–uvre had taken place at New York Philadelphia and Rhode Island.,trade 
ID48,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1789,12,18,persuade,The Minister is now said to be employed in drawing up two plans which will give rise to very warm debates in Parliament : one is for settling a commercial arrangement between Great Britain and Ireland ; the other for giving a constitution to Canada. In feeling the former the Minister will have to contend with strong commercial prejudices; in the latter he will have to encounter religious principles. The British settlers in Canada are comparatively few in number. The great bulk of the Canadians are the descendants of French and are Roman Catholics. The former are Protestants.Fleaury in france and Walpole in England were not fonder of peace than Mr. Pitt. Conquests may be made by war but consequence and wealth can only be obtained by a pacific system if the first commercial nation in the world.Besides these considerations the grand secret has been discovered since the present Minister came into power that the best riddance England ever had was of her American Colonies ; because by this means she becomes thoroughly collected at home to oppose every foreign power without the expence and blood of supporting the Americans at the same time that they cannot do without BRitish manufactures in one line or another.Thus they are under the necessity of protecting themselves at the same time that like the rest of Europe they are obliged to resort to our superior mercantile market.Application has been lately made to the Lords of the Treasury for an order on the Bank to issue some of the new silver coin in aid of the present want of silver for circulation the scarcity of which is much felt by retail traders in particular.,trade 
ID51,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1789,12,25,inform,By letters from America dated the 5th ult. we learn that wheat is so great a crop all over the Provinces that it has fallen at Virginia to [?] a bushel. At Philadelphia it is 7s. 6d. paper currency about 3s. 8d. Sterling per bushel;–which has reduced the price in France in from 48s. to 42s. 2d. and it is 20s. per quarter lower in Holland than it was four months ago.Two ships laden with American wheat have already arrived at Bristol where the cargoes were immediately purchased by the dealers. Large orders are sent to America for wheat of which there has been a prodigious crop.,trade 
ID52,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1789,12,25,inform,The Americans have refused every kind of supply of grain to the French without the ready money. M. de Mirabeau's scheme of receiving the debt of the United States due to France proves an abortion.,trade 
ID55,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1789,12,07,inform,In consequence of the order of the Privy council the merchants of Bristol have sent large orders to America for wheat where the crop has been the greatest ever known.,trade 
ID65,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,07,12,entertain,By the last letters from India we understand they were going on in the plodding way with nothing new or important.–The markets are overstocked with British goods so as to enable our countrymen to supply themselves with most articles at a cheaper rate than if they were at home ; the credit of the revenue rather upon the increase ; Lord Cornwallis is as strict as ever who is expected to remain another year among them to the no small regret of those who left England for the sake of Oriental wealth.Our female adventurers have also found it a bad market ; British beauty never fails of finding its admirers ; but the late restriction in the East have rendered wives forbidden fruit of which neither civil nor military dare to think of tasting.,trade 
ID69,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,08,16,inform,By recent letters from America we learn that the Congress of the nited States after warm debates in both Houses particularly in that of the Representatives passed an act for the purpose of fixing permanently their seat of Government at German Town in Pennsylvania.The two new provinces in North America Kentucky and Vermont whose population already is so very considerable were formed by the vast numbers of inhabitants who fled from the destruction and ravages of the unhappy contest between Great Britain and her colonies and though the greatest part of them were then deemed loyalists yet they have now jooined the American confederation. Seated on the banks of the great river Mississippi far to the westward of all the other states they can either navigate northerly to the lakes or southerly to the Spanish settlements on the coasts of the Gulf of Mexico and carry on a lucrative trade with the Indians. They are possessed of as fertile a tract of country as any in the world the position of which they ??? also s???d by navigable rivers to Maryland Virginia and Pennsylvania and from thence as their views ???tend to every country in Europe. Thus from the most distressed situation to rise to opulence and independence ina few years must excite admiration.Agriculture at present seems to be the peculiar province of American industry from whence wealth will flow into every part of that vast country as it abounds in large tracts of rich land level grounds with a deep soil and extended savannahs; while to the northward the fisheries and shipbuilding amply compensate for the want of an equal fertility; and though not so abundant in coin yet the provinces produce the finest meadows form whence a provision trade will be every year increasing. The southern countries of Europe not affording sufficient crops of grain for the support of their inhabitants on account of the remarkable encrease of population and which is still augmenting as arts and manufacturers are every where extended: America may therefore be deemed in future the granary of this quarter of the globe.,trade 
ID70,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,09,17,entertain,A humorous Adventure of a Marriage negotiated by a Bill of Exchange in one of the English West India Islands.A Merchant originally from London having acquired a great fortune in this island concluded with himself he could not be happy in the enjoyment of it unless[?] he shared[?] it with a woman of merit ; and knowing none to his fancy he resolved to write to a worthy correspondent of his in London. He know no other [?] than that he used in his trade ; therefore treating affairs of love as he did his business after giving his friend in a letter several comissions and reserving this for the last he went on thus : Item[?] seeing that I have taken a resolution to marry and that I do not find a suitable match for me here do not fail to send me by next ship bound hither a young woman of the qualifications and form following: As for a portion I demand none ; let her be of an honest family ; between 20 and 25 years of age ; of a middle stature and well proportioned ; her face agreeable her temper mild her character blameless her heatlh good and her constitution strong enough to bear the change of the climate that there may be no occasion to look out for a second through lack of the [?] soon after she comes to hand ; which must be provided against as much as possible considering the great distance and dangers of the sea. If she arrives and conditioned as abovesaid with the present letter endorsed by you or at least an attested copy thereof that there may be no mistake or imposition I hereby oblige and engage myself satisfy the said letter by marrying the [?] at 15 days [?]. In witness [?] [?] I [?] [?] [?].The London correspondent read over and over the odd article which put the future [?] on the same footing with the bales of good he was to send to his friend ; and after adressing[?] the prudent exactness of the naturalized Creole and his laconic stile in enumerating the qualifications he insisted on he endeavoured to serve him to his mind ; and after many enquiries he judged he had found a lady fit for his purpose in a young person of a reputable family but no fortune ; of good humour and of a polite education ; well shaped and more than tolerably handsome. He made the proposal to her as his friend has directed and the young gentlewoman who had no subsistence but from a cross old aunt who gave her a great deal of uneasiness accepted it. A ship bound for the West Indies was then fitting out at Bristol ; the gentlewoman went on board the same together with the bales of goods being well provided with all necessaries and particularly with a certificate in due form and indorsed by the correspondent. She was also included in the invoice the last article of which ran thus : Item a maid of 21 years of age of the quality shape and conditioned as per order ; as appears by the affadavits and certificates she has to produce. Writings which were thought necessary to so exact a man as the future husband were an extract from the parish register ; a certificate of her character signified by the curate ; an attestation of her neighbours setting forth that she had for the space of three years lived with an old aunt who was intolerably peevish and that she had not during all that time given her said aunt the least occasion of complaint. And li[?]y the goodness of her consitution was certified after [?] by [?] [?]. [?] [?] departure the London correspondent sent several letters of advice by other ships to his friend whereby he informed him that per such a [?] he sent him a young woman of such an age character and condition &c. in a word such [?] desired to marry. The letters of advice the bales and the gentlewoman came safe to the port ; and our Creole who happened to be one[?] of the foremost on the pier and the lady's landing was charmed to see a handsome person who having heard him called by his name told him Sir I have a bill of exchange upon you and you know that it is not usually for people to carry a great deal of money about them in such a long voyage as I have made ; I beg the favour you will pleased to pay it. At the same time she gave him his correspondent's letter on the back of which was wrote The bearer of this is the spouse you ordered me to send you. Ha [?][?] ! said the Creole I never yet suffered my bills to be protested and I swear this shall not be the first : I shall reckon myself the most fortunate of all men if you allow me to discharge it. Yes Sir replied she and the more willingly since I am apprized of your character. We have several persons of honour on board who knew you very well and who during my passage have answered all the questions I asked them concerning you in so advantageous a manner that it has raised in me [?] for you. This first interview was in a few days after followed by the nuptials which were very magnificent. The new married couple are satisfied with their happy union made by [?] of exchange which was the most fortunate that had happened in that island for many years.,trade 
ID71,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,10,04,inform,Extract of a letter from New York Aug. 3.Our harvest is over westward and through the southern counties of this State. This week will finish it in the northern and I am confident we have not had so fine a crop since 1774 and all gathered without a drop of rain which will render wheat fit for exportation in OCtober. The Summer grains are also abundant and those on the ground especially Indian corn equally promising. Should Europe require wheat at even two thirds of the prices given last year we shall draw a very large balance from them in specie.The public debt of this country having in course of a few days been funded brought many foreigners into deep speculations which reduced bills of exchange to par.,trade 
ID78,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,11,26,inform,By letters from the New York Packet dated October 6 from Philadelphia we learn that there has been a very fine harvest in the Southern States and that the wheat has been wonderfully productive. A very large quantity had been bought up for the Spanish markets. The quality of European goods imported the last season was immense goods selling for considerable loss ; and such will always be the case when the Merchants in England anticipate a ray of fruitfulness of the American Soil.–The appearance of a Spanish war had given them great prospects of commercial advantages and a seven years war is what the Americans were all earnestly wishing for.,trade 
ID84,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,11,08,entertain,The Indian ships lately returned from Madras and Bengal gives unfavourable accounts of all the branches of commerce except that of matrimony which has succeeded wonderfully in the last female exportations. Out of eleven ladies who embarked on a marriage venture on board the Chesterfield Captain Burgess nine were connubially linked to weakly husbands within three months after their arrival and the other two were left in a way to complete this fortunate band of hymeneal adventu- rers.,trade 
ID102,Caledonian Mercury,Edinburgh,Scotland,United Kingdom,1802,07,01,inform,New South WalesThe following particulars respecting this flourishing colony will not be unacceptable to our readers :–We are informed by Lieutenant Grant who is lately arrived from New South Wales of the flourishing state of that colony ; he left Port Jackson in November last when the crops were very luxuriant and beginning to be cut down without having suffered that year from the floods.Governor King had opened a communication with Otaheite for the purpose of supplying the colony with pork in which he had been singularly successful his Majesty's armed ship Porpoise having made one trip and the Norfolk brig having sailed on the same employ previous to Mr Grant's leaving Sydney.The most friendly understanding exists between the natives of Otaheite and the settlement of New South Wales. We are happy to hear that the latter country is longer in want of a staple commodity the article of coals of an excellent kind being found in abundance in Hunter's River together with plenty of wood well qualified for the masting of shipping. Mr Grant made his passage to the Cape of Good Hope round Cape Horn in the brig Anna Josepha loaded with spars for masts and coals which latter sold immediately at the Cape at 36 rix dollars per ton (nearly 6l. sterling.)Governor King had formed a small settlement at Hunter's River for the purpose of working the coal which is of the same nature with that of Newcastle.Mr Grant entered this river in the Lady Nelson in order to obtain the survey of it. He penetrated in his boats nearly seventy miles up the same accompanied by Lieutenant Colonel Paterson without being able at that time to discover its source. A wood resembling sustic had also been found.Mr Grant in his passage from England to Port Jackson in the Lady Nelson a vessel of only 60 tons burthen with three sliding keels and built on Captain Schank's construction was the first that passed through the straits which separate Van Diemens Land from New Holland and sailed along a great extent of coast to the westward of any land before seen by those who had visited that country going into no higher latitude than 39. 30. fourth ; and observes that the fourth cape of New Holland lies in 39. 2. fourth. He found those he sailed along bold with very deep water wherever he attempted to land ; and in general he had with a very moderate offing from 50 10 45 and 30 fathoms water fine land and sometimes shells.By order of Governor King he returned into those straits and obtained the survey of the coast from Wilson's Promontory to Western Port with the survey of that harbour which is well sheltered and capable of containing many sail of shipping. There is abundance of wood easily to be got and plenty of water ; though the latter is rather difficult to be procured on account of the distance and from several shoals lying in the way which render it necessary to take advantage of tide. Mr Grant gives a very favourable report of that part of the country.,trade 
ID112,Caledonian Mercury,Edinburgh,Scotland,United Kingdom,1814,05,26,inform,New South Wales IntelligenceA proclamation issued by Governor Macquarrie appears in the Sidney Gazette of 14th May stating that Peter Mills Acting Deputy Surveyor of Lands at Port Dalrymple Van Dieman's Land and George Williams Acting Deputy Commissary of Stores and provisions at the said settlement had absconded from their habitations and fled to the woods ; that their object was to live by rapine and violence ; to effect which they had armed themselves and taken the command of a gang of 26 desperadoes with whose aid they had committed numerous robberies–entering the lands of settlers driving away their cattle and plundering their houses. The proclamation declares that those who shall return to their houses and occupations before 1st December next shall be pardoned and saved harmless from all offences except the crime of wilful murder ; and denounces those who shall disregard this offer as outlaws.Sydney New South Wales Jan. 4. The Argo has arrived with a most extensive supply of tea viz 167 chests of souchong 200 ditto bobea 200 hyson skin and young hyson 50 ; in all 617 chests. The consequences has been a reduction in the price of souching from 30s to 5s per lb currency. Shortly prior to the Argo's departure from the Island of Mauritius the Hope American ship laden with tea and sundies valued at L80000 was captured by his Majesty's sloop Harpy Captain Allen.In consequences of the oppressive conduct of several masters of colonial and British ships and of their crews towards the natives of New Zealand of Otaheite and of the other islands in the South Pacific Ocean which have led to the destruction of several vessels with their crews by the natives and disturbed all trade and intercourse with those islands both by British shipping and that ofthe allied powers–his Excellency has forbidden any vessel to clear out from any place in New South Wales without a bond given by the master or owner to the naval officer for the time being at the port for L.1000 sterling binding him and his crew not to commit any act of hostility or to be guilty of any trespass or forment any animosities between the natives or take any part in any war that may prevail ; nor forcibly carry away any male or female inhabitants of the islands under penalty of forfeiting the sum specified in the bond.A small party who a short time ago undertook[?] a land passage in a direction towards Broken Bay for the purpose of ascertaining the nature and fertility of the country have discovered an excellent grazing track of 8000acres. In consequence of which one gentlemen Mr Robert Campbell has already sent thither an extensive herd of cattle and this example is likely to be followed by others.Thomas West who came to this colony a convict for life in the ship Earl Cornwall's[?] in 1801 has received from his Excellency a conditional pardon in consideration of his general good conduct and character for sobriety and industry and also in consideration of his having lately erected a water mill for the grinding of grain at Barcorn Glen within two miles of Sydney being the first water mill ever erected in the vicinty of this town.Sydney New South Wales May 21. The good understanding between the natives and our settlers which had been maintained for the last six years has given place to frequent outrages attended with fatal consequences. On Saturday a body of 60 natives commenced plundering the fields of a settler when three privates of the veteran battalion fired upon them and killed a boy. The narushed upon them before they could load again and killed on private Isaac Eustace and compelled the other two to fly. They then plundered the ground of Messrs Milehouse and Butcher. Next day a party of 14 soldiers falling in with them shot a woman and two children–the savages attacked William Baker a stock-keeper of Mr MacArthur killed the man and two women named Sullivan and Herburg.Sydney New South Wales Feb. 12. On Monday last arrived the ship General Hewett Captain Earle from England having a detachment of the 46th regiment commanded by Major Oglivie ; and yesterday arrived the Windham Captain Bligh also from England having on board the head-quarters of the 46th regiment commanded by Lieutenant-Colonel Molle who succeeded Lieutenant-Colonel O'Connell as Lieutenant-Governor of the territory and is accompanied by Mrs Molle and family ; also Lieutenant Walters of the navy agent for transports– Of the 300 convicts which the General Hewett received on board 35 died on the passage.,trade 
